CIRCUIT1  Circuit1
NOR3 48ns 4436  5133  6173  6599
OR4 60ns 4456  6187  6188  6189  6606
OR5 81ns 4080  6005  6182  6183  6184  6609
NOR3 51ns 4456  6190  6191  6619
NOR4 63ns 4080  6006  6185  6186  6622
NAND 12ns 5739  6373  6630
NAND 9ns 5736  6374  6631
NAND 9ns 5745  6375  6632
NAND 12ns 5742  6376  6633
NAND 12ns 6377  6066  6634
NAND 12ns 6069  6378  6637
NOT 12ns 6164  6640
AND 21ns 6108  6117  6641
AND 21ns 6140  6149  6643
AND 24ns 6168  6175  6646
AND 24ns 6080  6091  6648
NAND 15ns 6238  2637  6650
NOT 9ns 6238  6651
NOT 9ns 6241  6653
NOT 12ns 6244  6655
NOT 9ns 6247  6657
NOT 6ns 6250  6659
NAND 12ns 6253  5087  6660
NOT 9ns 6253  6661
NAND 9ns 6256  5469  6662
NOT 9ns 6256  6663
AND 21ns 6091  4  6664
NOT 9ns 6259  6666
NOT 6ns 6262  6668
NOT 6ns 6265  6670
NOT 9ns 6268  6672
NOT 9ns 6117  6675
NOT 9ns 6280  6680
NOT 9ns 6292  6681
NOT 9ns 6307  6682
NOT 9ns 6310  6683
NAND 15ns 6325  5120  6689
NOT 9ns 6325  6690
NAND 12ns 6328  5622  6691
NOT 12ns 6328  6692
AND 18ns 6149  54  6693
NOT 9ns 6331  6695
NOT 12ns 6335  6698
NAND 15ns 6338  5956  6699
NOT 12ns 6338  6700
NOT 12ns 6175  6703
NOT 6ns 6209  6708
NOT 9ns 6212  6709
NOT 9ns 6215  6710
NOT 9ns 6218  6711
AND3 42ns 5696  5692  6209  6712
AND3 48ns 6200  6197  6212  6713
AND3 42ns 5707  5703  6215  6714
AND3 36ns 6206  6203  6218  6715
BUFF 21ns 6466  6716
AND3 39ns 6164  1777  3130  6718
AND3 42ns 5150  5315  6469  6719
AND3 39ns 4524  6025  6470  6720
AND3 42ns 5157  5324  6471  6721
AND3 42ns 4532  6028  6472  6722
NAND 9ns 6477  6235  6724
NOT 9ns 6271  6739
NOT 12ns 6274  6740
NOT 9ns 6277  6741
NOT 9ns 6283  6744
NOT 6ns 6286  6745
NOT 12ns 6289  6746
NOT 12ns 6295  6751
NOT 9ns 6298  6752
NOT 6ns 6301  6753
NOT 6ns 6304  6754
NOT 9ns 6322  6755
NOT 9ns 6313  6760
NOT 6ns 6316  6761
NOT 9ns 6319  6762
NOT 9ns 6341  6772
NOT 9ns 6344  6773
NOT 12ns 6347  6776
NOT 9ns 6350  6777
NOT 6ns 6353  6782
NOT 9ns 6356  6783
NOT 6ns 6359  6784
NOT 9ns 6370  6785
NOT 12ns 6364  6790
NOT 9ns 6367  6791
NAND 15ns 6630  6631  6792
NAND 15ns 6632  6633  6795
AND 21ns 6108  6415  6801
AND 24ns 6427  6140  6802
AND 24ns 6397  6080  6803
AND 21ns 6168  6441  6804
NOT 6ns 6466  6805
NAND 15ns 1851  6651  6806
NOT 9ns 6482  6807
NAND 12ns 6482  6653  6808
NOT 9ns 6486  6809
NAND 9ns 6486  6655  6810
NOT 6ns 6490  6811
NAND 12ns 6490  6657  6812
NOT 9ns 6494  6813
NAND 12ns 6494  6659  6814
NAND 12ns 4575  6661  6815
NAND 9ns 5169  6663  6816
OR 24ns 6397  6664  6817
NOT 9ns 6500  6823
NAND 12ns 6500  6666  6824
NOT 9ns 6504  6825
NAND 9ns 6504  6668  6826
NOT 9ns 6508  6827
NAND 12ns 6508  6670  6828
NOT 9ns 6512  6829
NAND 9ns 6512  6672  6830
NOT 9ns 6415  6831
NOT 9ns 6566  6834
NAND 12ns 6566  5618  6835
NOT 9ns 6569  6836
NAND 15ns 6569  5619  6837
NOT 9ns 6572  6838
NAND 12ns 6572  5620  6839
NOT 9ns 6575  6840
NAND 12ns 6575  5621  6841
NAND 12ns 4627  6690  6842
NAND 15ns 5195  6692  6843
OR 21ns 6427  6693  6844
NOT 9ns 6580  6850
NAND 9ns 6580  6695  6851
NOT 9ns 6584  6852
NAND 12ns 6584  6434  6853
NOT 6ns 6587  6854
NAND 15ns 6587  6698  6855
NAND 15ns 5346  6700  6856
NOT 12ns 6441  6857
AND3 39ns 6197  5696  6708  6860
AND3 45ns 5692  6200  6709  6861
AND3 42ns 6203  5707  6710  6862
AND3 42ns 5703  6206  6711  6863
OR3 57ns 4197  6718  3785  6866
NOR 21ns 6719  6473  6872
NOR 24ns 6720  6474  6873
NOR 21ns 6721  6475  6874
NOR 24ns 6722  6476  6875
NOT 6ns 6637  6876
BUFF 18ns 6724  6877
AND 21ns 6045  6478  6879
AND 24ns 6478  132  6880
OR 30ns 6411  6137  6881
NOT 9ns 6516  6884
NOT 6ns 6411  6885
NOT 9ns 6526  6888
NOT 9ns 6536  6889
NAND 9ns 6536  5176  6890
OR 21ns 6419  6138  6891
NOT 9ns 6539  6894
NOT 9ns 6553  6895
NAND 15ns 6553  5728  6896
NOT 9ns 6419  6897
NOT 9ns 6556  6900
OR 21ns 6437  6193  6901
NOT 12ns 6592  6904
NOT 12ns 6437  6905
NOT 12ns 6599  6908
OR 18ns 6445  6194  6909
NOT 6ns 6606  6912
NOT 12ns 6609  6913
NOT 6ns 6619  6914
NAND 12ns 6619  5734  6915
NOT 9ns 6445  6916
NOT 9ns 6622  6919
NOT 12ns 6634  6922
NAND 15ns 6634  6067  6923
OR 21ns 6382  6801  6924
OR 21ns 6386  6802  6925
OR 27ns 6388  6803  6926
OR 21ns 6392  6804  6927
NOT 12ns 6724  6930
NAND 9ns 6650  6806  6932
NAND 12ns 6241  6807  6935
NAND 15ns 6244  6809  6936
NAND 15ns 6247  6811  6937
NAND 15ns 6250  6813  6938
NAND 12ns 6660  6815  6939
NAND 15ns 6662  6816  6940
NAND 12ns 6259  6823  6946
NAND 9ns 6262  6825  6947
NAND 12ns 6265  6827  6948
NAND 9ns 6268  6829  6949
NAND 9ns 5183  6834  6953
NAND 9ns 5186  6836  6954
NAND 9ns 5189  6838  6955
NAND 15ns 5192  6840  6956
NAND 12ns 6689  6842  6957
NAND 15ns 6691  6843  6958
NAND 12ns 6331  6850  6964
NAND 9ns 6048  6852  6965
NAND 9ns 6335  6854  6966
NAND 9ns 6699  6856  6967
NOR 24ns 6860  6712  6973
NOR 24ns 6861  6713  6974
NOR 24ns 6862  6714  6975
NOR 24ns 6863  6715  6976
NOT 12ns 6792  6977
NOT 12ns 6795  6978
OR 21ns 6879  6880  6979
NAND 12ns 4608  6889  6987
NAND 9ns 5177  6895  6990
NAND 15ns 5217  6914  6999
NAND 12ns 5377  6922  7002
NAND 12ns 6873  6872  7003
NAND 15ns 6875  6874  7006
AND3 39ns 6866  2681  2692  7011
AND3 42ns 6866  2756  2767  7012
AND3 39ns 6866  2779  2790  7013
NOT 6ns 6866  7015
AND3 48ns 6866  2801  2812  7016
NAND 15ns 6935  6808  7018
NAND 9ns 6936  6810  7019
NAND 15ns 6937  6812  7020
NAND 12ns 6938  6814  7021
NOT 9ns 6939  7022
NOT 9ns 6817  7023
NAND 15ns 6946  6824  7028
NAND 15ns 6947  6826  7031
NAND 9ns 6948  6828  7034
NAND 12ns 6949  6830  7037
AND 18ns 6817  6079  7040
AND 18ns 6831  6675  7041
NAND 9ns 6953  6835  7044
NAND 15ns 6954  6837  7045
NAND 15ns 6955  6839  7046
NAND 15ns 6956  6841  7047
NOT 9ns 6957  7048
NOT 9ns 6844  7049
NAND 9ns 6964  6851  7054
NAND 15ns 6965  6853  7057
NAND 12ns 6966  6855  7060
AND 21ns 6844  6139  7064
AND 18ns 6857  6703  7065
NOT 6ns 6881  7072
NAND 12ns 6881  5172  7073
NOT 6ns 6885  7074
NAND 12ns 6885  5727  7075
NAND 15ns 6890  6987  7076
NOT 9ns 6891  7079
NAND 15ns 6896  6990  7080
NOT 6ns 6897  7083
NOT 9ns 6901  7084
NAND 9ns 6901  5198  7085
NOT 9ns 6905  7086
NAND 12ns 6905  5731  7087
NOT 9ns 6909  7088
NAND 12ns 6909  6912  7089
NAND 15ns 6915  6999  7090
NOT 9ns 6916  7093
NAND 12ns 6974  6973  7094
NAND 9ns 6976  6975  7097
NAND 15ns 7002  6923  7101
NOT 12ns 6932  7105
NOT 9ns 6967  7110
AND3 48ns 6979  603  1755  7114
NOT 12ns 7019  7115
NOT 12ns 7021  7116
AND 24ns 6817  7018  7125
AND 18ns 6817  7020  7126
AND 18ns 6817  7022  7127
NOT 9ns 7045  7130
NOT 9ns 7047  7131
AND 24ns 6844  7044  7139
AND 21ns 6844  7046  7140
AND 24ns 6844  7048  7141
AND3 36ns 6932  1761  3108  7146
AND3 45ns 6967  1777  3130  7147
NOT 9ns 7003  7149
NOT 9ns 7006  7150
NAND 15ns 7006  6876  7151
NAND 9ns 4605  7072  7152
NAND 12ns 5173  7074  7153
NAND 9ns 4646  7084  7158
NAND 9ns 5205  7086  7159
NAND 15ns 6606  7088  7160
NOT 9ns 7037  7166
NOT 9ns 7034  7167
NOT 9ns 7031  7168
NOT 12ns 7028  7169
NOT 12ns 7060  7170
NOT 6ns 7057  7171
NOT 9ns 7054  7172
AND 21ns 7115  7023  7173
AND 18ns 7116  7023  7174
AND 21ns 6940  7023  7175
AND 18ns 5418  7023  7176
NOT 12ns 7041  7177
AND 21ns 7130  7049  7178
AND 18ns 7131  7049  7179
AND 21ns 6958  7049  7180
AND 21ns 5573  7049  7181
NOT 9ns 7065  7182
NOT 9ns 7094  7183
NAND 9ns 7094  6977  7184
NOT 9ns 7097  7185
NAND 9ns 7097  6978  7186
AND3 45ns 7037  1761  3108  7187
AND3 42ns 7034  1761  3108  7188
AND3 42ns 7031  1761  3108  7189
OR3 54ns 4956  7146  3781  7190
AND3 45ns 7060  1777  3130  7196
AND3 36ns 7057  1777  3130  7197
OR3 54ns 4960  7147  3786  7198
NAND 15ns 7101  7149  7204
NOT 9ns 7101  7205
NAND 9ns 6637  7150  7206
AND3 39ns 7028  1793  3158  7207
AND3 36ns 7054  1807  3180  7208
NAND 12ns 7073  7152  7209
NAND 12ns 7075  7153  7212
NOT 9ns 7076  7215
NAND 12ns 7076  7079  7216
NOT 9ns 7080  7217
NAND 12ns 7080  7083  7218
NAND 15ns 7085  7158  7219
NAND 9ns 7087  7159  7222
NAND 15ns 7089  7160  7225
NOT 6ns 7090  7228
NAND 9ns 7090  7093  7229
OR 24ns 7173  7125  7236
OR 24ns 7174  7126  7239
OR 24ns 7175  7127  7242
OR 21ns 7176  7040  7245
OR 27ns 7178  7139  7250
OR 24ns 7179  7140  7257
OR 21ns 7180  7141  7260
OR 27ns 7181  7064  7263
NAND 12ns 6792  7183  7268
NAND 15ns 6795  7185  7269
OR3 51ns 4957  7187  3782  7270
OR3 48ns 4958  7188  3783  7276
OR3 51ns 4959  7189  3784  7282
OR3 51ns 4961  7196  3787  7288
OR3 48ns 3998  7197  3788  7294
NAND 12ns 7003  7205  7300
NAND 9ns 7206  7151  7301
OR3 45ns 4980  7207  3800  7304
OR3 54ns 4984  7208  3805  7310
NAND 15ns 6891  7215  7320
NAND 15ns 6897  7217  7321
NAND 15ns 6916  7228  7328
AND3 48ns 7190  1185  2692  7338
AND3 39ns 7198  2681  2692  7339
AND3 45ns 7190  1247  2767  7340
AND3 36ns 7198  2756  2767  7341
AND3 39ns 7190  1327  2790  7342
AND3 42ns 7198  2779  2790  7349
AND3 42ns 7198  2801  2812  7357
NOT 6ns 7198  7363
AND3 39ns 7190  1351  2812  7364
NOT 12ns 7190  7365
NAND 15ns 7268  7184  7394
NAND 12ns 7269  7186  7397
NAND 12ns 7204  7300  7402
NOT 9ns 7209  7405
NAND 9ns 7209  6884  7406
NOT 9ns 7212  7407
NAND 15ns 7212  6888  7408
NAND 9ns 7320  7216  7409
NAND 12ns 7321  7218  7412
NOT 9ns 7219  7415
NAND 12ns 7219  6904  7416
NOT 9ns 7222  7417
NAND 12ns 7222  6908  7418
NOT 12ns 7225  7419
NAND 12ns 7225  6913  7420
NAND 12ns 7328  7229  7421
NOT 9ns 7245  7424
NOT 9ns 7242  7425
NOT 12ns 7239  7426
NOT 12ns 7236  7427
NOT 9ns 7263  7428
NOT 9ns 7260  7429
NOT 9ns 7257  7430
NOT 12ns 7250  7431
NOT 6ns 7250  7432
AND3 39ns 7310  2653  2664  7433
AND3 39ns 7304  1161  2664  7434
OR4 54ns 7011  7338  3621  2591  7435
AND3 39ns 7270  1185  2692  7436
AND3 42ns 7288  2681  2692  7437
AND3 39ns 7276  1185  2692  7438
AND3 48ns 7294  2681  2692  7439
AND3 42ns 7282  1185  2692  7440
AND3 39ns 7310  2728  2739  7441
AND3 39ns 7304  1223  2739  7442
OR4 51ns 7012  7340  3632  2600  7443
AND3 39ns 7270  1247  2767  7444
AND3 39ns 7288  2756  2767  7445
AND3 45ns 7276  1247  2767  7446
AND3 39ns 7294  2756  2767  7447
AND3 42ns 7282  1247  2767  7448
OR4 48ns 7013  7342  3641  2605  7449
AND3 45ns 7310  3041  3052  7450
AND3 39ns 7304  1697  3052  7451
AND3 39ns 7294  2779  2790  7452
AND3 39ns 7282  1327  2790  7453
AND3 42ns 7288  2779  2790  7454
AND3 45ns 7276  1327  2790  7455
AND3 39ns 7270  1327  2790  7456
AND3 42ns 7310  3075  3086  7457
AND3 42ns 7304  1731  3086  7458
AND3 42ns 7294  2801  2812  7459
AND3 39ns 7282  1351  2812  7460
AND3 39ns 7288  2801  2812  7461
AND3 45ns 7276  1351  2812  7462
AND3 45ns 7270  1351  2812  7463
AND3 42ns 7250  603  599  7464
NOT 9ns 7310  7465
NOT 12ns 7294  7466
NOT 6ns 7288  7467
NOT 12ns 7301  7468
OR4 51ns 7016  7364  3660  2626  7469
NOT 6ns 7304  7470
NOT 9ns 7282  7471
NOT 9ns 7276  7472
NOT 9ns 7270  7473
BUFF 21ns 7394  7474
BUFF 21ns 7397  7476
AND 24ns 7301  3068  7479
AND3 45ns 7245  1793  3158  7481
AND3 39ns 7242  1793  3158  7482
AND3 48ns 7239  1793  3158  7483
AND3 42ns 7236  1793  3158  7484
AND3 36ns 7263  1807  3180  7485
AND3 42ns 7260  1807  3180  7486
AND3 42ns 7257  1807  3180  7487
AND3 39ns 7250  1807  3180  7488
NAND 12ns 6979  7250  7489
NAND 9ns 6516  7405  7492
NAND 12ns 6526  7407  7493
NAND 9ns 6592  7415  7498
NAND 15ns 6599  7417  7499
NAND 12ns 6609  7419  7500
AND9 75ns 7105  7166  7167  7168  7169  7424  7425  7426  7427  7503
AND9 81ns 6640  7110  7170  7171  7172  7428  7429  7430  7431  7504
OR4 45ns 7433  7434  3616  2585  7505
AND 24ns 7435  2675  7506
OR4 57ns 7339  7436  3622  2592  7507
OR4 42ns 7437  7438  3623  2593  7508
OR4 45ns 7439  7440  3624  2594  7509
OR4 57ns 7441  7442  3627  2595  7510
AND 18ns 7443  2750  7511
OR4 57ns 7341  7444  3633  2601  7512
OR4 48ns 7445  7446  3634  2602  7513
OR4 48ns 7447  7448  3635  2603  7514
OR4 54ns 7450  7451  3646  2610  7515
OR4 42ns 7452  7453  3647  2611  7516
OR4 51ns 7454  7455  3648  2612  7517
OR4 51ns 7349  7456  3649  2613  7518
OR4 54ns 7457  7458  3654  2618  7519
OR4 45ns 7459  7460  3655  2619  7520
OR4 54ns 7461  7462  3656  2620  7521
OR4 48ns 7357  7463  3657  2621  7522
OR4 54ns 4741  7114  2624  7464  7525
AND3 39ns 7468  3119  3130  7526
NOT 6ns 7394  7527
NOT 9ns 7397  7528
NOT 9ns 7402  7529
AND 21ns 7402  3068  7530
OR3 51ns 4981  7481  3801  7531
OR3 60ns 4982  7482  3802  7537
OR3 42ns 4983  7483  3803  7543
OR3 51ns 5165  7484  3804  7549
OR3 57ns 4985  7485  3806  7555
OR3 51ns 4986  7486  3807  7561
OR3 57ns 4547  7487  3808  7567
OR3 42ns 4987  7488  3809  7573
NAND 9ns 7492  7406  7579
NAND 9ns 7493  7408  7582
NOT 9ns 7409  7585
NAND 12ns 7409  6894  7586
NOT 9ns 7412  7587
NAND 12ns 7412  6900  7588
NAND 15ns 7498  7416  7589
NAND 12ns 7499  7418  7592
NAND 12ns 7500  7420  7595
NOT 9ns 7421  7598
NAND 15ns 7421  6919  7599
AND 18ns 7505  2647  7600
AND 24ns 7507  2675  7601
AND 21ns 7508  2675  7602
AND 21ns 7509  2675  7603
AND 24ns 7510  2722  7604
AND 21ns 7512  2750  7605
AND 24ns 7513  2750  7606
AND 18ns 7514  2750  7607
AND 21ns 6979  7489  7624
AND 21ns 7489  7250  7625
AND 18ns 1149  7525  7626
AND5 63ns 562  7527  7528  6805  6930  7631
AND3 42ns 7529  3097  3108  7636
NAND 15ns 6539  7585  7657
NAND 9ns 6556  7587  7658
NAND 12ns 6622  7598  7665
AND3 36ns 7555  2653  2664  7666
AND3 39ns 7531  1161  2664  7667
AND3 42ns 7561  2653  2664  7668
AND3 39ns 7537  1161  2664  7669
AND3 39ns 7567  2653  2664  7670
AND3 39ns 7543  1161  2664  7671
AND3 42ns 7573  2653  2664  7672
AND3 39ns 7549  1161  2664  7673
AND3 48ns 7555  2728  2739  7674
AND3 42ns 7531  1223  2739  7675
AND3 45ns 7561  2728  2739  7676
AND3 39ns 7537  1223  2739  7677
AND3 45ns 7567  2728  2739  7678
AND3 39ns 7543  1223  2739  7679
AND3 39ns 7573  2728  2739  7680
AND3 42ns 7549  1223  2739  7681
AND3 45ns 7573  3075  3086  7682
AND3 39ns 7549  1731  3086  7683
AND3 42ns 7573  3041  3052  7684
AND3 39ns 7549  1697  3052  7685
AND3 39ns 7567  3041  3052  7686
AND3 36ns 7543  1697  3052  7687
AND3 42ns 7561  3041  3052  7688
AND3 36ns 7537  1697  3052  7689
AND3 45ns 7555  3041  3052  7690
AND3 45ns 7531  1697  3052  7691
AND3 45ns 7567  3075  3086  7692
AND3 48ns 7543  1731  3086  7693
AND3 42ns 7561  3075  3086  7694
AND3 39ns 7537  1731  3086  7695
AND3 42ns 7555  3075  3086  7696
AND3 48ns 7531  1731  3086  7697
OR 27ns 7624  7625  7698
NOT 9ns 7573  7699
NOT 9ns 7567  7700
NOT 9ns 7561  7701
NOT 9ns 7555  7702
AND3 48ns 1156  7631  245  7703
NOT 9ns 7549  7704
NOT 6ns 7543  7705
NOT 12ns 7537  7706
NOT 12ns 7531  7707
NOT 9ns 7579  7708
NAND 12ns 7579  6739  7709
NOT 6ns 7582  7710
NAND 12ns 7582  6744  7711
NAND 12ns 7657  7586  7712
NAND 9ns 7658  7588  7715
NOT 9ns 7589  7718
NAND 12ns 7589  6772  7719
NOT 6ns 7592  7720
NAND 9ns 7592  6776  7721
NOT 9ns 7595  7722
NAND 12ns 7595  5733  7723
NAND 9ns 7665  7599  7724
OR4 45ns 7666  7667  3617  2586  7727
OR4 48ns 7668  7669  3618  2587  7728
OR4 54ns 7670  7671  3619  2588  7729
OR4 57ns 7672  7673  3620  2589  7730
OR4 54ns 7674  7675  3628  2596  7731
OR4 57ns 7676  7677  3629  2597  7732
OR4 42ns 7678  7679  3630  2598  7733
OR4 57ns 7680  7681  3631  2599  7734
OR4 51ns 7682  7683  3638  2604  7735
OR4 48ns 7684  7685  3642  2606  7736
OR4 42ns 7686  7687  3643  2607  7737
OR4 60ns 7688  7689  3644  2608  7738
OR4 57ns 7690  7691  3645  2609  7739
OR4 60ns 7692  7693  3651  2615  7740
OR4 54ns 7694  7695  3652  2616  7741
OR4 51ns 7696  7697  3653  2617  7742
NAND 15ns 6271  7708  7743
NAND 12ns 6283  7710  7744
NAND 12ns 6341  7718  7749
NAND 9ns 6347  7720  7750
NAND 12ns 5214  7722  7751
AND 24ns 7727  2647  7754
AND 21ns 7728  2647  7755
AND 21ns 7729  2647  7756
AND 18ns 7730  2647  7757
AND 21ns 7731  2722  7758
AND 18ns 7732  2722  7759
AND 18ns 7733  2722  7760
AND 21ns 7734  2722  7761
NAND 9ns 7743  7709  7762
NAND 9ns 7744  7711  7765
NOT 9ns 7712  7768
NAND 12ns 7712  6751  7769
NOT 9ns 7715  7770
NAND 15ns 7715  6760  7771
NAND 9ns 7749  7719  7772
NAND 12ns 7750  7721  7775
NAND 12ns 7751  7723  7778
NOT 6ns 7724  7781
NAND 12ns 7724  5735  7782
NAND 9ns 6295  7768  7787
NAND 12ns 6313  7770  7788
NAND 12ns 5220  7781  7795
NOT 9ns 7762  7796
NAND 15ns 7762  6740  7797
NOT 6ns 7765  7798
NAND 15ns 7765  6745  7799
NAND 15ns 7787  7769  7800
NAND 9ns 7788  7771  7803
NOT 6ns 7772  7806
NAND 9ns 7772  6773  7807
NOT 9ns 7775  7808
NAND 9ns 7775  6777  7809
NOT 12ns 7778  7810
NAND 12ns 7778  6782  7811
NAND 15ns 7795  7782  7812
NAND 12ns 6274  7796  7815
NAND 9ns 6286  7798  7816
NAND 12ns 6344  7806  7821
NAND 12ns 6350  7808  7822
NAND 9ns 6353  7810  7823
NAND 15ns 7815  7797  7826
NAND 15ns 7816  7799  7829
NOT 12ns 7800  7832
NAND 12ns 7800  6752  7833
NOT 6ns 7803  7834
NAND 15ns 7803  6761  7835
NAND 15ns 7821  7807  7836
NAND 12ns 7822  7809  7839
NAND 15ns 7823  7811  7842
NOT 9ns 7812  7845
NAND 15ns 7812  6790  7846
NAND 12ns 6298  7832  7851
NAND 9ns 6316  7834  7852
NAND 12ns 6364  7845  7859
NOT 6ns 7826  7860
NAND 12ns 7826  6741  7861
NOT 6ns 7829  7862
NAND 9ns 7829  6746  7863
NAND 9ns 7851  7833  7864
NAND 15ns 7852  7835  7867
NOT 9ns 7836  7870
NAND 12ns 7836  5730  7871
NOT 6ns 7839  7872
NAND 15ns 7839  5732  7873
NOT 6ns 7842  7874
NAND 15ns 7842  6783  7875
NAND 12ns 7859  7846  7876
NAND 15ns 6277  7860  7879
NAND 15ns 6289  7862  7880
NAND 12ns 5199  7870  7885
NAND 15ns 5208  7872  7886
NAND 9ns 6356  7874  7887
NAND 15ns 7879  7861  7890
NAND 12ns 7880  7863  7893
NOT 6ns 7864  7896
NAND 12ns 7864  6753  7897
NOT 6ns 7867  7898
NAND 9ns 7867  6762  7899
NAND 15ns 7885  7871  7900
NAND 9ns 7886  7873  7903
NAND 12ns 7887  7875  7906
NOT 6ns 7876  7909
NAND 12ns 7876  6791  7910
NAND 12ns 6301  7896  7917
NAND 12ns 6319  7898  7918
NAND 9ns 6367  7909  7923
NOT 6ns 7890  7924
NAND 12ns 7890  6680  7925
NOT 9ns 7893  7926
NAND 12ns 7893  6681  7927
NOT 6ns 7900  7928
NAND 15ns 7900  5690  7929
NOT 6ns 7903  7930
NAND 15ns 7903  5691  7931
NAND 15ns 7917  7897  7932
NAND 15ns 7918  7899  7935
NOT 12ns 7906  7938
NAND 9ns 7906  6784  7939
NAND 9ns 7923  7910  7940
NAND 15ns 6280  7924  7943
NAND 9ns 6292  7926  7944
NAND 15ns 5202  7928  7945
NAND 12ns 5211  7930  7946
NAND 15ns 6359  7938  7951
NAND 9ns 7943  7925  7954
NAND 12ns 7944  7927  7957
NAND 15ns 7945  7929  7960
NAND 12ns 7946  7931  7963
NOT 9ns 7932  7966
NAND 9ns 7932  6754  7967
NOT 9ns 7935  7968
NAND 12ns 7935  6755  7969
NAND 12ns 7951  7939  7970
NOT 12ns 7940  7973
NAND 9ns 7940  6785  7974
NAND 9ns 6304  7966  7984
NAND 12ns 6322  7968  7985
NAND 12ns 6370  7973  7987
AND3 36ns 7957  6831  1157  7988
AND3 42ns 7954  6415  1157  7989
AND3 39ns 7957  7041  566  7990
AND3 36ns 7954  7177  566  7991
NOT 9ns 7970  7992
NAND 12ns 7970  6448  7993
AND3 42ns 7963  6857  1219  7994
AND3 42ns 7960  6441  1219  7995
AND3 39ns 7963  7065  583  7996
AND3 39ns 7960  7182  583  7997
NAND 9ns 7984  7967  7998
NAND 12ns 7985  7969  8001
NAND 9ns 7987  7974  8004
NAND 12ns 6051  7992  8009
OR4 51ns 7988  7989  7990  7991  8013
OR4 48ns 7994  7995  7996  7997  8017
NOT 12ns 7998  8020
NAND 12ns 7998  6682  8021
NOT 6ns 8001  8022
NAND 9ns 8001  6683  8023
NAND 12ns 8009  7993  8025
NOT 12ns 8004  8026
NAND 9ns 8004  6449  8027
NAND 15ns 6307  8020  8031
NAND 9ns 6310  8022  8032
NOT 9ns 8013  8033
NAND 15ns 6054  8026  8034
AND 18ns 583  8025  8035
NOT 9ns 8017  8036
NAND 15ns 8031  8021  8037
NAND 12ns 8032  8023  8038
NAND 12ns 8034  8027  8039
NOT 9ns 8038  8040
AND 24ns 566  8037  8041
NOT 9ns 8039  8042
AND 21ns 8040  1157  8043
AND 21ns 8042  1219  8044
OR 24ns 8043  8041  8045
OR 30ns 8044  8035  8048
NAND 9ns 8045  8033  8055
NOT 12ns 8045  8056
NAND 12ns 8048  8036  8057
NOT 6ns 8048  8058
NAND 9ns 8013  8056  8059
NAND 15ns 8017  8058  8060
NAND 15ns 8055  8059  8061
NAND 9ns 8057  8060  8064
AND3 45ns 8064  1777  3130  8071
AND3 42ns 8061  1761  3108  8072
NOT 9ns 8061  8073
NOT 12ns 8064  8074
OR4 51ns 7526  8071  3659  2625  8075
OR4 57ns 7636  8072  3661  2627  8076
AND 24ns 8073  1727  8077
AND 18ns 8074  1727  8078
OR 21ns 7530  8077  8079
OR 18ns 7479  8078  8082
AND 24ns 8079  3063  8089
AND 18ns 8082  3063  8090
AND 21ns 8079  3063  8091
AND 21ns 8082  3063  8092
OR 30ns 8089  3071  8093
OR 27ns 8090  3072  8096
OR 27ns 8091  3073  8099
OR 27ns 8092  3074  8102
AND3 45ns 8102  2779  2790  8113
AND3 39ns 8099  1327  2790  8114
AND3 39ns 8102  2801  2812  8115
AND3 42ns 8099  1351  2812  8116
AND3 42ns 8096  2681  2692  8117
AND3 39ns 8093  1185  2692  8118
AND3 48ns 8096  2756  2767  8119
AND3 42ns 8093  1247  2767  8120
OR4 51ns 8117  8118  3662  2703  8121
OR4 57ns 8119  8120  3663  2778  8122
OR4 54ns 8113  8114  3650  2614  8123
OR4 57ns 8115  8116  3658  2622  8124
AND 24ns 8121  2675  8125
AND 21ns 8122  2750  8126
NOT 9ns 8125  8127
NOT 9ns 8126  8128
